@relation R_data_frame

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute unlabelledlabels string

@data
0.535641,0.887579,0.628812,0.998761,0.513645,0.381673,0.730575,0.420271,0.792246,0.366748,0.60118,0.45236,0.650505,0.451292,0.508531,0.625205,0.456298,0.39059,0.257481,0.670086,0.585637,0.455361,0.637291,0.601736,0.590927,0.551728,0.528821,0.525767,0.622025,0.478276,0.415312,0.489295,0.362971,0.519929,0.543733,0.643993,0.557674,0.538963,0.61504,0.544461,0.5616,0.452654,0.586093,0.58655,0.556096,0.321168,0.547989,0.53207,0.438204,0.425934,GO1903047@GO0022402@GO0009987@GO0006357@GO0000122@GO0045892@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0010629@GO1903507@GO2000113@GO0010605@GO0009892@GO0048519@GO1902679@GO0010558@GO0031327@GO0051253@GO0009890@GO0031324@GO0048523@GO0045934@GO0051172@GO0035556@GO0006468@GO0007165@GO0006464@GO0016310@GO0036211@GO0044267@GO0019538@GO0043412@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0006796@GO0006793@GO0016071@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0031325@GO0009893@GO0048522@GO0048518@GO0010604@GO0050790@GO0065009@GO0043085@GO0044093@GO0016567@GO0032446@GO0070647@GO0006996@GO0016043@GO0071840@GO0006397@GO0008380@GO0006396@GO0006259@GO0006281@GO0006974@GO0033554@GO0006950@GO0051716@GO0050896@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0048731@GO0048856@GO0032502@GO0032501@GO0006810@GO0051234@GO0051179@GO0006351@GO0097659@GO0032774@GO0006366@GO0071702@GO0071705@GO0046907@GO0051641@GO0051649@GO0006412@GO0043043@GO0006518@GO0043604@GO1901566@GO0043603@GO1901564@GO0006508@GO0006886@GO0015031@GO0015833@GO0045184@GO0042886@GO0008104@GO0033036@GO0006811@GO0051336@GO0051345@GO0000280@GO0048285@GO0022414@GO0022610@GO0007155@GO0048609@GO0007399@GO0051704@GO0016032@GO0044403@GO0044764@GO0044419@GO0010628@GO0055085@GO0043087@GO0043547@GO0045893@GO1903508@GO1902680@GO0010557@GO0031328@GO0051254@GO0009891@GO0045935@GO0051173@GO0045944
0.126483,0.088948,0.379983,0.9024,0.689294,0.482331,0.434966,0.415829,0.691857,0.470508,0.622483,0.369102,0.661125,0.389953,0.555085,0.565307,0.522478,0.430064,0.42933,0.704998,0.597897,0.362044,0.629872,0.57949,0.51921,0.574096,0.522511,0.513101,0.586814,0.433327,0.363971,0.511998,0.565219,0.511067,0.605075,0.635007,0.420636,0.569674,0.640809,0.588273,0.560339,0.48057,0.666695,0.572454,0.565197,0.416863,0.536284,0.512882,0.512627,0.338842,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0007165@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006810@GO0051234@GO0051179@GO0006351@GO0097659@GO0032774
0.06532,0.041085,0.509849,0.87959,0.57438,0.427608,0.440185,0.517366,0.706318,0.41823,0.504832,0.413976,0.668646,0.45814,0.513859,0.622581,0.437771,0.426034,0.45464,0.698189,0.608341,0.456247,0.62728,0.609085,0.592522,0.549831,0.549408,0.493007,0.651755,0.414111,0.354702,0.459298,0.529456,0.519156,0.481793,0.634301,0.512735,0.534843,0.609766,0.514923,0.596123,0.496022,0.650025,0.561713,0.551498,0.388124,0.570509,0.525402,0.42153,0.364651,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006351@GO0097659@GO0032774
0.229052,0.147246,0.218483,0.872669,0.651118,0.37231,0.380362,0.332767,0.783659,0.543179,0.845362,0.277297,0.630786,0.298778,0.48827,0.260668,0.495944,0.643869,0.29736,0.63136,0.639408,0.247313,0.581873,0.683972,0.588914,0.523869,0.543157,0.575432,0.647979,0.686787,0.443414,0.480058,0.587422,0.479128,0.558992,0.649237,0.486163,0.476835,0.701711,0.521658,0.565146,0.445381,0.530585,0.541222,0.60896,0.385659,0.614228,0.515166,0.510389,0.381249,GO0009987@GO0006357@GO0000122@GO0045892@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0010629@GO1903507@GO2000113@GO0010605@GO0009892@GO0048519@GO1902679@GO0010558@GO0031327@GO0051253@GO0009890@GO0031324@GO0048523@GO0045934@GO0051172@GO0035556@GO0006468@GO0007165@GO0006464@GO0016310@GO0036211@GO0044267@GO0019538@GO0043412@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0006796@GO0006793@GO0016071@GO0016070@GO0044265@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0044248@GO0009056@GO1901575@GO0009057@GO0031325@GO0009893@GO0048522@GO0048518@GO0010604@GO0050790@GO0065009@GO0043085@GO0044093@GO0016567@GO0032446@GO0070647@GO0000377@GO0000398@GO0006397@GO0000375@GO0008380@GO0006396@GO0006974@GO0033554@GO0006950@GO0051716@GO0050896@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0048856@GO0032502@GO0032501@GO0007166@GO0006810@GO0051234@GO0051179@GO0006351@GO0097659@GO0032774@GO0016072@GO0006364@GO0034470@GO0034660@GO0006366@GO0071702@GO0071705@GO0046907@GO0051641@GO0051649@GO0006412@GO0043043@GO0006518@GO0043604@GO1901566@GO0043603@GO1901564@GO0006508@GO0006886@GO0015031@GO0015833@GO0045184@GO0042886@GO0008104@GO0033036@GO0006811@GO0043065@GO0042981@GO0043068@GO0043067@GO0010941@GO0010942@GO0051336@GO0051345@GO0006952@GO0006954@GO0022610@GO0007155@GO0007186@GO0051704@GO0042127@GO0008284@GO0008285@GO0016032@GO0044403@GO0044764@GO0044419@GO0010628@GO0043066@GO0043069@GO0060548@GO0043087@GO0043547@GO0045893@GO1903508@GO1902680@GO0010557@GO0031328@GO0051254@GO0009891@GO0045935@GO0051173@GO0045944
0.108215,0.171565,0.605477,0.903809,0.507573,0.515353,0.479749,0.443438,0.693988,0.468588,0.612574,0.435761,0.672527,0.409972,0.516125,0.65924,0.47973,0.464951,0.521941,0.691927,0.571158,0.441512,0.616755,0.593522,0.531419,0.512637,0.519582,0.521185,0.622412,0.511364,0.377608,0.521906,0.551271,0.537059,0.508233,0.653468,0.509892,0.549229,0.627462,0.52393,0.540498,0.457744,0.59049,0.558158,0.56712,0.416743,0.574739,0.490198,0.506279,0.347512,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006351@GO0097659@GO0032774
0.172315,0.261727,0.52689,0.902218,0.30835,0.460167,0.417398,0.457489,0.596016,0.168576,0.623168,0.403977,0.658993,0.451391,0.524205,0.66562,0.471898,0.479352,0.54443,0.65792,0.568267,0.420912,0.63249,0.604398,0.603953,0.53723,0.529654,0.521811,0.611989,0.454677,0.378576,0.540625,0.438341,0.534157,0.519271,0.651213,0.561276,0.564055,0.632735,0.505821,0.574174,0.467015,0.628074,0.654366,0.585496,0.465232,0.578966,0.487969,0.490849,0.351752,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0006468@GO0006464@GO0016310@GO0036211@GO0044267@GO0019538@GO0043412@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0006796@GO0006793@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006810@GO0051234@GO0051179@GO0006351@GO0097659@GO0032774
0.171303,0.194296,0.408737,0.893313,0.419953,0.503191,0.464408,0.502999,0.655494,0.34399,0.641833,0.41009,0.670184,0.426385,0.569713,0.652939,0.461107,0.520967,0.445372,0.626026,0.574892,0.409648,0.632402,0.636407,0.550029,0.49663,0.504499,0.509572,0.642572,0.718951,0.438788,0.414976,0.547088,0.484641,0.563704,0.66875,0.425721,0.514756,0.623467,0.508755,0.54723,0.467769,0.64483,0.642801,0.594315,0.453287,0.611018,0.496047,0.483585,0.37372,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0006468@GO0007165@GO0006464@GO0016310@GO0036211@GO0044267@GO0019538@GO0043412@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0006796@GO0006793@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0048856@GO0032502@GO0032501@GO0006810@GO0051234@GO0051179@GO0006351@GO0097659@GO0032774
0.064271,0.03841,0.491693,0.891543,0.596294,0.406416,0.437208,0.48182,0.737675,0.419844,0.617705,0.399004,0.594873,0.420989,0.477105,0.675089,0.47186,0.454831,0.412446,0.683829,0.586725,0.438537,0.609752,0.601323,0.593528,0.534497,0.532689,0.517238,0.598292,0.499093,0.392605,0.534933,0.516691,0.513516,0.48411,0.610248,0.49211,0.553596,0.641941,0.501907,0.595996,0.481895,0.705384,0.549537,0.543891,0.37239,0.568469,0.491274,0.499321,0.377596,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006351@GO0097659@GO0032774
0.117855,0.209746,0.638446,0.914528,0.487849,0.454322,0.470267,0.460821,0.703073,0.453974,0.603914,0.428084,0.659123,0.436035,0.540434,0.658817,0.469378,0.473529,0.539226,0.656944,0.587045,0.422546,0.616064,0.59925,0.594471,0.536933,0.528571,0.520546,0.615881,0.527121,0.376435,0.529666,0.539852,0.538869,0.492146,0.658223,0.566395,0.544528,0.623204,0.526334,0.565545,0.464444,0.60889,0.562351,0.560747,0.423506,0.576909,0.502103,0.486491,0.349691,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006351@GO0097659@GO0032774
0.099223,0.17287,0.601752,0.92363,0.51202,0.429204,0.48747,0.468941,0.70954,0.446019,0.63141,0.39574,0.659528,0.409946,0.531701,0.592235,0.473278,0.499849,0.503298,0.656653,0.594998,0.408582,0.624891,0.61912,0.583061,0.539283,0.526766,0.507836,0.609848,0.532429,0.375788,0.556932,0.549922,0.546116,0.48537,0.661203,0.557722,0.568394,0.600325,0.532866,0.556085,0.48119,0.619694,0.579652,0.542799,0.445906,0.573469,0.506269,0.483733,0.343995,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006351@GO0097659@GO0032774
0.141405,0.213661,0.58849,0.907402,0.541827,0.463679,0.419568,0.515089,0.696288,0.445478,0.518603,0.397016,0.668807,0.435087,0.538723,0.651094,0.47278,0.469313,0.541299,0.66988,0.590179,0.418059,0.616106,0.602598,0.588486,0.530493,0.544814,0.524497,0.618045,0.497408,0.378247,0.519796,0.447739,0.525493,0.547673,0.645965,0.519309,0.562652,0.622415,0.507235,0.570502,0.475425,0.649744,0.561913,0.541442,0.410746,0.5645,0.522287,0.422849,0.363543,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0006468@GO0006464@GO0016310@GO0036211@GO0044267@GO0019538@GO0043412@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0006796@GO0006793@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006810@GO0051234@GO0051179@GO0006351@GO0097659@GO0032774
0.117912,0.210192,0.637219,0.915708,0.487746,0.453806,0.477024,0.453145,0.707335,0.451016,0.600086,0.430065,0.65648,0.435082,0.54106,0.658185,0.467998,0.472996,0.537665,0.655865,0.586662,0.423105,0.615862,0.599885,0.595838,0.535508,0.527672,0.520026,0.615714,0.531252,0.370221,0.532067,0.561173,0.542762,0.488103,0.66407,0.56569,0.543159,0.622225,0.528878,0.566802,0.462928,0.607717,0.564379,0.559745,0.420653,0.576792,0.501503,0.489726,0.349161,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006351@GO0097659@GO0032774
0.11566,0.20649,0.637948,0.914574,0.486552,0.454557,0.475493,0.455074,0.707057,0.451693,0.601544,0.429116,0.659167,0.436562,0.540822,0.658014,0.468642,0.472177,0.53477,0.656533,0.587301,0.422871,0.615802,0.599917,0.594801,0.53614,0.52836,0.519358,0.615568,0.530014,0.374263,0.531942,0.557599,0.541396,0.485878,0.659908,0.565719,0.544556,0.623573,0.527924,0.56526,0.462748,0.609883,0.562163,0.560593,0.420079,0.576602,0.501643,0.488919,0.349385,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006351@GO0097659@GO0032774
0.098599,0.174499,0.589255,0.937702,0.527729,0.419304,0.539104,0.522911,0.694032,0.426049,0.614759,0.464181,0.668083,0.449826,0.532268,0.652183,0.478853,0.492267,0.521179,0.650957,0.557953,0.411903,0.615389,0.591858,0.604496,0.50722,0.557587,0.516293,0.619197,0.539724,0.369628,0.55032,0.604868,0.546359,0.500332,0.674492,0.558349,0.546116,0.62716,0.52449,0.571834,0.476517,0.62517,0.561852,0.563119,0.463644,0.573155,0.527452,0.483059,0.337132,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006351@GO0097659@GO0032774
0.420545,0.414281,0.223985,0.86647,0.91244,0.354985,0.019422,0.638953,0.744915,0.378825,0.475571,0.351852,0.615095,0.442988,0.419201,0.771945,0.393363,0.466117,0.332708,0.317234,0.615168,0.6208,0.635277,0.477402,0.604846,0.409819,0.564785,0.605619,0.522624,0.563733,0.322328,0.553076,0.568952,0.543536,0.245039,0.759712,0.627404,0.536225,0.606305,0.458746,0.43521,0.41396,0.510877,0.516479,0.605512,0.533585,0.519241,0.478843,0.623175,0.389352,GO1903047@GO0022402@GO0009987@GO0006357@GO0000122@GO0045892@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0010629@GO1903507@GO2000113@GO0010605@GO0009892@GO0048519@GO1902679@GO0010558@GO0031327@GO0051253@GO0009890@GO0031324@GO0048523@GO0045934@GO0051172@GO0035556@GO0006468@GO0007165@GO0006464@GO0016310@GO0036211@GO0044267@GO0019538@GO0043412@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0006796@GO0006793@GO0016071@GO0016070@GO0044265@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0044248@GO0009056@GO1901575@GO0009057@GO0031325@GO0009893@GO0048522@GO0048518@GO0010604@GO0050790@GO0065009@GO0043085@GO0044093@GO0016567@GO0032446@GO0070647@GO0006996@GO0016043@GO0071840@GO0000377@GO0000398@GO0006397@GO0000375@GO0008380@GO0006396@GO0006259@GO0006281@GO0006974@GO0033554@GO0006950@GO0051716@GO0050896@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0048731@GO0048856@GO0032502@GO0032501@GO0048513@GO0007166@GO0006810@GO0051234@GO0051179@GO0006260@GO0006351@GO0097659@GO0032774@GO0016072@GO0006364@GO0034470@GO0034660@GO0006366@GO0071702@GO0071705@GO0046907@GO0051641@GO0051649@GO0006412@GO0043043@GO0006518@GO0043604@GO1901566@GO0043603@GO1901564@GO0006508@GO0019941@GO0006511@GO0043632@GO0051603@GO0006886@GO0015031@GO0015833@GO0045184@GO0042886@GO0008104@GO0033036@GO0006811@GO0043065@GO0042981@GO0043068@GO0043067@GO0010941@GO0010942@GO0051336@GO0051345@GO0000280@GO0048285@GO0022414@GO0022610@GO0007155@GO0048609@GO0007399@GO0051704@GO0042127@GO0008284@GO0008285@GO0016032@GO0044403@GO0044764@GO0044419@GO0010628@GO0043161@GO0010498@GO0030163@GO0032259@GO0055085@GO0043066@GO0043069@GO0060548@GO0043087@GO0043547@GO0045893@GO1903508@GO1902680@GO0010557@GO0031328@GO0051254@GO0009891@GO0045935@GO0051173@GO0045944
0.093917,0.183217,0.589813,0.94876,0.527769,0.427614,0.452315,0.559017,0.647202,0.463835,0.635065,0.455855,0.677429,0.451684,0.492764,0.635389,0.46808,0.439863,0.56524,0.65404,0.58495,0.405933,0.621615,0.554075,0.633201,0.482065,0.523414,0.497285,0.626073,0.539727,0.395132,0.555979,0.415179,0.528327,0.575364,0.652777,0.552173,0.566212,0.637598,0.521126,0.575448,0.454042,0.639124,0.539171,0.561427,0.515732,0.599134,0.519614,0.479243,0.356168,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006351@GO0097659@GO0032774
0.046376,0.048697,0.501347,0.919102,0.579518,0.420899,0.430824,0.478765,0.723977,0.436455,0.636461,0.429584,0.659485,0.483221,0.496186,0.680675,0.502195,0.491531,0.378065,0.675983,0.557602,0.454773,0.601902,0.590211,0.611427,0.543173,0.479372,0.5144,0.562129,0.523708,0.348138,0.506202,0.489018,0.545645,0.521707,0.629324,0.498711,0.561164,0.615317,0.502155,0.599596,0.52355,0.662904,0.532485,0.561657,0.370144,0.608924,0.495479,0.521235,0.365189,GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090
0.473505,0.634907,0.327439,0.936897,0.430415,0.792589,0.71685,0.505904,0.764961,0.654624,0.661996,0.486652,0.691281,0.369557,0.466449,0.630602,0.44633,0.426768,0.282767,0.626369,0.682708,0.408094,0.629946,0.60468,0.805975,0.666497,0.631382,0.506782,0.604698,0.564342,0.31501,0.574802,0.467396,0.511327,0.508457,0.603933,0.692787,0.566474,0.627117,0.471459,0.676407,0.506451,0.732571,0.539307,0.54886,0.732707,0.577803,0.502149,0.3963,0.264078,GO0009987@GO0006357@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0035556@GO0006468@GO0007165@GO0006464@GO0016310@GO0036211@GO0044267@GO0019538@GO0043412@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0006796@GO0006793@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0031325@GO0009893@GO0048522@GO0048518@GO0010604@GO0050790@GO0065009@GO0043085@GO0044093@GO0016567@GO0032446@GO0070647@GO0016043@GO0071840@GO0050896@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0048731@GO0048856@GO0032502@GO0032501@GO0048513@GO0006810@GO0051234@GO0051179@GO0006351@GO0097659@GO0032774@GO0071702@GO0071705@GO0015031@GO0015833@GO0045184@GO0042886@GO0008104@GO0033036@GO0006811@GO0051336@GO0051345@GO0022610@GO0007155@GO0007186@GO0007154@GO0023052@GO0007399@GO0010628@GO0055085@GO0043087@GO0043547@GO0045893@GO1903508@GO1902680@GO0010557@GO0031328@GO0051254@GO0009891@GO0045935@GO0051173@GO0045944
0.113882,0.197101,0.620392,0.914578,0.507907,0.446656,0.426784,0.473174,0.694422,0.464421,0.620375,0.418692,0.657612,0.452053,0.513675,0.670323,0.476472,0.479309,0.529753,0.669926,0.583852,0.436935,0.609809,0.588709,0.600845,0.529991,0.539657,0.522946,0.611939,0.525095,0.388473,0.521598,0.457654,0.531638,0.533688,0.650996,0.553207,0.553394,0.631164,0.521668,0.577974,0.469734,0.630734,0.557435,0.557285,0.422056,0.569395,0.487918,0.496407,0.355745,GO0009987@GO0006355@GO0010468@GO1903506@GO2000112@GO0060255@GO0019222@GO0050789@GO0065007@GO2001141@GO0010556@GO0031326@GO0051252@GO0009889@GO0031323@GO0050794@GO0019219@GO0051171@GO0080090@GO0016310@GO0043170@GO0044238@GO0071704@GO0008152@GO0044260@GO0044237@GO0006796@GO0006793@GO0016070@GO0090304@GO0006139@GO0006725@GO0034641@GO0046483@GO1901360@GO0006807@GO0034645@GO0034654@GO0009059@GO0044249@GO1901576@GO0009058@GO0018130@GO0019438@GO0044271@GO1901362@GO0006810@GO0051234@GO0051179@GO0006351@GO0097659@GO0032774
